message_text,category,subcategory,language
UCO Bank: Rs 1000.00 debited from A/c XX7766 on 28-02-26 to VPA paytmqr@upi (Ref 605911223). Not you? Call 18604195555. Thank you for banking with us.,KYC_Legitimate,UPI Confirmation,English
Deloitte India: Your Resume has been shortlisted for the NextGen Graduate Program. Complete your assessment by 02-Mar-2026. Link in email. - WIPRO,Job_Legitimate,Application_Status,English
"CRITICAL NOTICE: Dear Customer, Alert: Yoyour package has been seized by authorities. Contact [Number] immediately.",Courier_Scam,Seized_Package,English
"Dear User, the balance in your SBI Account ending 2233 is Rs 12,450.50 as of 28-02-26. Download YONO SBI for more details.",KYC_Legitimate,Balance Alert,English
Customs Department: Your social media khata is used for illegal activity. You are under arrest.,Digital_Arrest,Social_Media_Crime,English
Your electricity supply for Service No: 04321005678 is liable for disconnection as per Sec 56(1) of Electricity Act 2003 if dues of Rs 2500 are not paid by 22-Jan-26. -TNEB,Electricity_Legitimate,Disconnection_Notice,English
"Your Aadhaar Biometrics have been LOCKED successfully. You can unlock them using mAadhaar or the UIDAI website. - UIDAI For queries, call our helpline.",Digital_Arrest_Legitimate,Security_Alert,English
Boost your income! Participate in our survey and earn Rs 500 daily. Sign up here: https://echallaom.vip/in,Job_Scam,Survey_Task,English
"Challan No. MH260228123456 has been generated against Vehicle No. MH01AB1234. For more details visit https://echallan.parivahan.gov.in - Traffic Police For queries, call our helpline.",Echallan_Legitimate,E-Challan Notification,English
"Lucky Draw Alert: Your mobile number has won a cash prize of Rs 7,500. Contact Mr. [Name] on WhatsApp.",Lottery_Scam,Mobile_Lucky,English
CoWIN: Precaution Dose is now available for all adults. Book your slot on the CoWIN portal or via Aarogya Setu app. - COWIN Visit our official website for more details.,Digital_Arrest_Legitimate,Vaccination_Update,English
"Dear Candidate, your application for Systems Engineer at Wipro (Ref ID: DT20261234) has been shortlisted. Check email for interview schedule. - TCSHR",Job_Legitimate,Application_Status,English
"Hello, I am XXXXX. I'm reaching out from HR about a part-time job for you. Are you looking for work? Act immediately to avoid legal consequences.",Job_Scam,HR_Spoof,English
IMPORTANT: Notice: Electricity supply will be cut today at 9:30 PM. Call our executive for immediate update.,Electricity_Scam,Executive_Call,English
ALERT: Prize Alert: You have won a Samsung Galaxy S24. Pay only shipping charges of Rs 49 to claim.,Lottery_Scam,Gadget_Prize,English
"Dear Taxpayer, A credit of Rs 299 is waiting in yoyour refund account. Claim it at [Link] Contact us immediately.",Tax_Refund_Scam,Pending_Credit,English
"Dear Taxpayer, your ITR for AY 2024-25 is pending for e-verification. Please e-verify to avoid processing delays. - IT Dept",Tax_Legitimate,ITR_Filing_Confirmation,English
Cashback of Rs 150 credited to your Paytm wallet for your Gas Bill payment.,Lottery_Legitimate,Paytm_Wallet_Cashback,English
IMPORTANT: KBC Lucky Winner: Your number [Number] has won 25 lakhs. Contact KBC Head Office on WhatsApp.,Lottery_Scam,KBC_Spoof,English
Tax Fraud Alert: Your name is linked to a tax evasion case. Resolve immediately: [Link] Act immediately to avoid legal consequences.,Tax_Refund_Scam,Evasion_Alert,English
IT Dept: Your request for Rectification for AY 2024-25 has been successfully submitted. Ack No: 9876543210. - IT Dept Thank you for banking with us.,Tax_Legitimate,General_Notification,English
NOTICE: Dear Customer Ur El3ctricity wiII be Disconnected Tonight at 9:30 PM Ur previous Month biII was not Update Plz call urgent 9002XXXXXX Thanku81262.,Electricity_Scam,SMS_Smishing,English
"Dear Customer, 540 reward points have been credited against the 5% category on your Millennia Card. Thank you for banking with us.",Lottery_Legitimate,Credit_Card_Rewards,English
"Dear User, your bank account is blocked. Update your KYC to continue services. Visit http://bit.ly/XXXXX",KYC_Suspension,Service_Block,English
CRITICAL NOTICE: Delhi Traffic Police: You have jumped a signal. Pay Rs 2000 fine here: [Phishing Link] This is your final notice.,Echallan_Scam,Signal_Jumping,English
"Dear Customer, thank you for choosing Axis Bank. Your KYC details have been successfully updated in our records for Customer ID 987654321. Thank you for choosing our service.",KYC_Legitimate,KYC Confirmation,English
"Dear Customer, avoid power cut tonight at 10 PM. Pay your pending bill of Rs 1,000 at [Phishing Link].",Electricity_Scam,Phishing_Link,English
Ekart: Your order for 'Prestige Cooker' is out for delivery. Agent Suresh will contact you soon. - FKRT Thank you for choosing our service.,Courier_Legitimate,Out for Delivery,English
"Dear Customer, WARNING: Urgent Update: Yoyour bank account will be closed in 24 hours. Update yoyour PAN card now.",KYC_Suspension,24hr_Threat,English
"Dear customer, you have a pending reward of Rs 500 in your wallet. Claim it now: [Link]",Lottery_Scam,Wallet_Reward,English
Beware of 'Digital Arrest' scams. Police/CBI never ask for money or personal info over video calls. Stay alert! - MH-POL Thank you for choosing our service.,Digital_Arrest_Legitimate,Cyber_Awareness,English
Shipment AWB 88776655 from Lenskart is arriving today via Xpressbees. Track here: https://xb.run/t/8877 - XPBEE Visit our official website for more details.,Courier_Legitimate,Tracking Alert,English
Parcel Status: Delayed. Pay Rs 10 to expedite delivery to your location. This is your final notice.,Courier_Scam,Expedite_Fee,English
URGENT: Congratulations! You have been awarded a 12 lakh prize by Indian Railways. Call [Number] to claim. Ignore at your own risk.,Lottery_Scam,Railways_Spoof,English
"Bescom Alert: Your bill for AccID 1234567890 is generated. Amt: Rs 1,100. Last date to pay: 15-Mar-2026. Dial 1912 for help.",Electricity_Legitimate,Bill_Generation_Alert,English
ALERT: Job Alert: Earn money by simply liking posts. Daily payout guaranteed. Contact [Number] on WhatsApp.,Job_Scam,Social_Likes,English
"Amazon Quiz Winner: You won Rs 50,000! Click here to transfer the amount to your UPI account. Do not delay.",Lottery_Scam,Quiz_Winner,English
ED Alert: Your bank accounts are being frozen for investigation. Transfer your funds for audit. Contact us immediately.,Digital_Arrest,ED_Spoof,English
IT Dept: Your ITR for AY 2024-25 (E-filing Ack No 1234567890) has been successfully e-verified. No further action is required.,Tax_Legitimate,ITR_Filing_Confirmation,English
"Your PNB Credit Card XX9988 statement for Feb-2026 is generated. Total Amt Due: Rs 2,100. Min Amt Due: Rs 625.00. Due Date: 15-Mar-26.",KYC_Legitimate,Account Statement,English
"Dear Consumer, Payment of Rs 1,240 for Account ID 9648875000 is successful via BillDesk on 15-SEP-25. Ref No: BES88231. -BESCOM",Electricity_Legitimate,Payment_Confirmation,English
Supreme Court Registry: Your ITR has been selected for verification. Share documents on WhatsApp. Act immediately to avoid legal consequences.,Tax_Refund_Scam,Document_Verification,English
ALERT: Your e-challan is pending for over 30 days. Your case is being sent to Lok Adalat.,Echallan_Scam,Lok_Adalat,English
"IMPORTANT: Congrats Dear sir You have selected for 1st Prize car&12,60,000.00 in Monsoon offer in Snapdeal company. This Is Valid today For Reg. Contact 9065475431 T&C.",Lottery_Scam,Snapdeal_Spoof,English
Look at this Supreme Court arrest warrant issued against you. You must pay a refundable security deposit of Rs 500 to clear your name.,Digital_Arrest,Fake_Warrant,English
Article No RD001122334IN delivered at Worli S.O on 28/02/2026. - BlueDart,Courier_Legitimate,Delivery Confirmation,English
URGENT: Prize Alert: You have won a Samsung Galaxy S24. Pay only shipping charges of Rs 49 to claim.,Lottery_Scam,Gadget_Prize,English
"Dear Customer, Delivery Failed: We could not reach you. Reschedule yoyour delivery at [Link]",Courier_Scam,Failed_Contact,English
"Dear Consumer, Your request id of Supply Failed-Phase Out is 000001548822. You can get updated status from consumer portal/App or on toll free no. 1912. TPDDL.",Electricity_Legitimate,Power_Failure_Alert,English
DTDC Alert: Your parcel is being returned. Update address to stop return: [Link] Do not delay.,Courier_Scam,Return_Prevention,English
Get paid for adding products to your eBay shopping cart. Start your first task now and earn Rs 200. Do not delay.,Job_Scam,eBay_Task,English
ALERT: Dear customer your electrcity power will be disconnected by 10:00 PM. Last month bill was not updated. Immediately contact our officer 9054XXXXX -- BrentsElectricity,Electricity_Scam,Disconnection_Brents,English
"Challan for 'Red Light Jumping' generated against DL01XY5678 on 28/02/2026 14:30. Pay at https://echallan.parivahan.gov.in - Traffic For queries, call our helpline.",Echallan_Legitimate,E-Challan Notification,English
Monster India: 3 people from 'Microsoft' viewed your profile this week. See who: https://lnkd.in/v/view - LNKD,Job_Legitimate,Recruiter_Action,English
"Hi Arjun, you are a top applicant for 'Senior Data Analyst' at Deloitte. Apply now: https://lnkd.in/e/job123 - Monster India",Job_Legitimate,Job_Recommendation,English
You have received a cashback of Rs 200 on PhonePe for your LPG Cylinder booking.,Lottery_Legitimate,PhonePe_Cashback,English
Final Reminder: Your bank account will be closed by tonight if KYC is not updared.,KYC_Suspension,Final_Notice,English
"Dear Taxpayer, your ITR for AY 2025-26 is pending for e-verification. Please e-verify to avoid processing delays. - IT Dept Thank you for choosing our service.",Tax_Legitimate,ITR_Filing_Confirmation,English
HDFC Bank: Rs 1500.00 debited from a/c XX3456 on 28-02-26 to VPA merchant@upi (Ref No 605912345). Not you? Call 18002586161.,KYC_Legitimate,Debit Transaction,English
HDFC Bank: Credit Alert! Rs 1200.00 credited to a/c XX3456 on 28-02-26 from VPA anjali@okicici (UPI Ref 605944332).,KYC_Legitimate,Credit Transaction,English
Traffic Violations Found: 3 pending challans for your vehicle. Total fine Rs 299. Pay here.,Echallan_Scam,Multiple_Fines,English
Final Reminder: Your delivery will be returned to the sender unless address is verified today. Do not delay.,Courier_Scam,Return_Threat,English
"IT Dept: Your request for refund reissue for AY 2024-25 has been submitted successfully. Ack No: 1122334455. For queries, call our helpline.",Tax_Legitimate,Refund_Notification,English
"Dear Customer, Look at this Supreme Court arrest warrant issued against you. You must pay a refundable security deposit of Rs 7 Crore to clear yoyour name. Do not delay.",Digital_Arrest,Fake_Warrant,English
Notification: Pending traffic challan found. Use the Parivahan lookalike portal to clear dues. Failure to respond will result in account suspension.,Echallan_Scam,Parivahan_Spoof,English
"OTP for your Ekart delivery of 'Puma T-shirt' is 8877. Share this only with the delivery partner. - FKRT For queries, call our helpline.",Courier_Legitimate,Out for Delivery,English
Job Alert: Earn money by simply liking posts. Daily payout guaranteed. Contact [Number] on WhatsApp. Act immediately to avoid legal consequences.,Job_Scam,Social_Likes,English
Cashback of Rs 100.00 credited for your recent transaction at Dairy Parlour.,Lottery_Legitimate,PhonePe_Cashback,English
"Dear Customer, Yoyour Aadhaar is being used for human trafficking. You must pay Rs 12,000 for clearance.",Digital_Arrest,Trafficking_Claim,English
"Dear Owner, your payment for Challan No. DL88776655 against Vehicle DL01XY5678 is successful. Thank you for using E-Challan services.",Echallan_Legitimate,Payment Confirmation,English
Boost your income! Participate in our survey and earn Rs 500 daily. Sign up here: http://tinyurl.com/XXXXX,Job_Scam,Survey_Task,English
Your application on Glassdoor (USA) has been accepted. Can you talk for 2-3 minutes about the income? This is your final notice.,Job_Scam,Glassdoor_Spoof,English
NIA: Your social media account is used for illegal activity. You are under arrest.,Digital_Arrest,Social_Media_Crime,English
TANGEDCO: Current bill amount Rs. 1250 due by 05-MAR-26 for Service Number 09123456789. Ignore if already paid. Visit our official website for more details.,Electricity_Legitimate,Due_Date_Reminder,English
"Dear Candidate, your application for Systems Engineer at TCS (Ref ID: DT20261234) has been shortlisted. Check email for interview schedule. - TCSHR Thank you for choosing our service.",Job_Legitimate,Application_Status,English
"Dear Consumer, your Smart Meter balance for Acc 500123456 is low (Rs. 45.00). Please recharge soon to avoid automatic disconnection. -MSEDCL",Electricity_Legitimate,Smart_Meter_Notification,English
NOTICE: Your Rakhi gift is on the way but the address is incomplete. Pay Rs 5 re-delivery fee to receive it: [Malicious Link],Courier_Scam,Festive_Fraud,English
"Dear Consumer, your payment of Rs 10 for Cons No 028512345678 is successfully received on 10-FEB-26. Receipt No: 9876543. -MSEDCL Thank you for banking with us.",Electricity_Legitimate,Payment_Confirmation,English
